id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,cleaned_description,hour,day_of_week,engagement_score,engagement_rate,virality_score,num_hashtags,popularity_score
1793319648446009763,ohgawdkate,kate mae☀️🍉l 🔜 twitchcon san diego🌴,@GLORIOUS MODEL D2 GIVEAWAY HOW TO ENTER: FOLLOW US ON TWITTER: @ohgawdkate @Glorious LIKE & RETWEET! TAG 2 FRIENDS IN THE COMMENTS! WINNER MUST BE FROM ELIGIBLE COUNTRY: https:// glorious.ladesk.com/308506-Does-Gl orious-Ship-to-My-Country … ⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ BONUS ENTRIES 1+ FOLLOW https:// tiktok.com/@ohgawdkate ON TIKTOK 1+ FOLLOW http:// twitch.tv/ohgawdkate ON TWITCH 1+ FOLLOW @OhgawdEvents ON TWITTER 1+ JOIN http:// discord.gg/ohgawdkate GIVEAWAY ENDS ON 05/31,,['https://pbs.twimg.com/media/GOMih6qa8AAEZYD.jpg'],[],https://x.com/ohgawdkate/status/1793319648446009763,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2409367914"",""profile_name"":""GLORIOUS"",""url"":""https://x.com/Glorious""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""3720992592"",""profile_name"":""kate mae☀️🍉l 🔜 twitchcon san diego🌴"",""url"":""https://x.com/ohgawdkate""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2409367914"",""profile_name"":""GLORIOUS"",""url"":""https://x.com/Glorious""}]",134,139,185,8606.0,https://glorious.ladesk.com/308506-Does-Glorious-Ship-to-My-Country,[],5020,"Owner / TO @OhgawdEvents | @synthics ♡ | @glorious @Razer @fwd_slash_help @GamerAdvantage ""OHGAWDKATE"" | @yunwuu❣️| @alittlevictoria🎀 | 💌ohgawdkate@gmail.com",13112,https://pbs.twimg.com/profile_images/1832566547145224193/pSJpSaDV_normal.jpg,2809,False,2,6,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", model d2 giveaway how to enter: follow us on twitter: like & retweet! tag 2 friends in the comments! winner must be from eligible country: glorious.ladesk.com/308506-does-gl orious-ship-to-my-country … ⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ ⋆⁺₊⋆⋆⁺₊⋆ ☀︎ bonus entries 1+ follow tiktok.com/ on tiktok 1+ follow twitch.tv/ohgawdkate on twitch 1+ follow on twitter 1+ join discord.gg/ohgawdkate giveaway ends on 05/31,,,605,0.12049392551284605,0.0702916230974788,0,664.0
1749085868386587106,SunitaSunitaV,Sunita Viswanath,"And here is a brave and thoughtful piece by a young renunciant in India, Swami Raghvendra. https:// thewirehindi.com/266367/hindus- religion-politics/ … Translation below:",,"['https://pbs.twimg.com/media/GEYAU8DXwAAP6eS.jpg', 'https://pbs.twimg.com/media/GEYAU8BWsAERb38.jpg', 'https://pbs.twimg.com/media/GEYAU8BWoAAT5Ox.jpg']",[],https://x.com/SunitaSunitaV/status/1749085868386587106,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,18,8,48,21708.0,https://thewirehindi.com/266367/hindus-religion-politics/,[],2862,"Cofounder @Hindus4HR, Abaad, @SadhanaHindus; @Amprog’s 21 “Faith Leaders to Watch” 2021; Obama White House “Champion of Change” 2011. sunita@sunitav.net",2151,https://pbs.twimg.com/profile_images/1520108564026699777/_qB3sgkC_normal.jpg,1963,False,0,14,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," and here is a brave and thoughtful piece by a young renunciant in india, swami raghvendra. thewirehindi.com/266367/hindus- religion-politics/ … translation below:",,,96,0.033531260915124,0.004422129070892257,0,91.0
1765429380724228122,Cassandra_taro,50% of Gaza’s population are children 🇵🇸 🔻🐝,All I see is that could have been me. I could have been born this young boys mom or I could have been born in as him. What’s the difference between Palestinians and you? We weren’t born under Zionist occupation. It breaks my heart into a million pieces,,[],[],https://x.com/Cassandra_taro/status/1765429380724228122,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1380603125883621380"",""profile_name"":""Ghada Sasa | غادة سعسع PhD(c) 🇵🇸"",""url"":""https://x.com/sasa_ghada""}]",2,92,847,23245.0,Non disponible,[],404,native to 🇲🇽 before the colonisers came. 🇨🇩🇸🇩🇵🇸 🇭🇹 save Congo save Sudan save Palestine save Haiti. she/her,22100,https://pbs.twimg.com/profile_images/1789208627791941632/v0sBU9J2_normal.jpg,973,False,1,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", all i see is that could have been me. i could have been born this young boys mom or i could have been born in as him. what’s the difference between palestinians and you? we weren’t born under zionist occupation. it breaks my heart into a million pieces,,,1039,2.565432098765432,0.04469586165361783,0,1034.0
1800770008433467691,templewife,sister of the seven sorrows,We are $0/$83 for room rent due Thursday morning. The weekly rate is $475. Anything helps keep a disabled family with no vehicle safely sheltered. Please help. #helpfolkslive2024,,['https://pbs.twimg.com/media/GP2ex3IXQAAV62k.jpg'],[],https://x.com/templewife/status/1800770008433467691,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,0,16,13,632.0,Non disponible,['helpfolkslive2024'],219,disabled caregiver. mother of a dragon.🐉,8838,https://pbs.twimg.com/profile_images/1789811047987130368/6TrUsglx_normal.jpg,356,False,2,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", we are $0/$83 for room rent due thursday morning. the weekly rate is $475. anything helps keep a disabled family with no vehicle safely sheltered. please help.,,,48,0.21818181818181817,0.07582938388625593,0,45.0
1765727992469213268,PalActionYYT,Palestine Action YYT,"After 1.5 hours of blocking Kraken's entrance, we're starting to wrap up now. However, we are still asking workers at Kraken: Don’t let the products you produce be used to arm Israel's genocide against Gaza. See @WBWCanada for other actions #nlpoli #CanadaStopArmingIsrael",,['https://pbs.twimg.com/media/GIEcFOxWwAAVcs4.jpg'],[],https://x.com/PalActionYYT/status/1765727992469213268,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1347219375900790785"",""profile_name"":""World BEYOND War Canada"",""url"":""https://x.com/WBWCanada""}]",2,3,15,844.0,Non disponible,"['nlpoli', 'CanadaStopArmingIsrael']",275,"Palestine Action YYT is an independent, grassroots NL community group committed to the liberation of Palestine. unaffiliated with @Pal_action",269,https://pbs.twimg.com/profile_images/1757954288280633344/_n3Jk-sK_normal.jpg,36,False,1,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," after 1.5 hours of blocking kraken's entrance, we're starting to wrap up now. however, we are still asking workers at kraken: don’t let the products you produce be used to arm israel's genocide against gaza. see for other actions",,,24,0.08695652173913043,0.028402366863905324,0,24.0
1810980911715869057,visualizingpal,Visualizing Palestine,"The Turkish-Palestinian Friendship Hospital, the only facility providing cancer treatment in the Gaza Strip, was forced to shut down on November 1, 2023, due to a fuel shortage caused by Israel’s ongoing blockade and genocide of Palestinians. #StopTheGenocide #Cancer #HealthCare",,['https://pbs.twimg.com/media/GSHlQ1SXQAABLAZ.jpg'],[],https://x.com/visualizingpal/status/1810980911715869057,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,1,147,147,8528.0,Non disponible,"['StopTheGenocide', 'Cancer', 'HealthCare']",25868,"Data-led visual stories for social justice. 
Don't miss our next release: https://t.co/VINuMRNfX4",2951,https://pbs.twimg.com/profile_images/854767099281002496/QQYCQnfB_normal.jpg,695,False,5,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," the turkish-palestinian friendship hospital, the only facility providing cancer treatment in the gaza strip, was forced to shut down on november 1, 2023, due to a fuel shortage caused by israel’s ongoing blockade and genocide of palestinians.",,,457,0.017665932196837913,0.05358189705709931,0,442.5
1792402447841005663,rojo_neon,Máximo Ernesto Jaramillo-Molina,"Qué terrible que Sheinbaum les diga ""delincuentes"" a todas las personas, la mayoría en pobreza, que están en la cárcel por Prisión Prentiva Oficiosa, sin sentencia, y con el atropello de derechos humanos que implica. Qué que hasta Maynez se lo tenga que ""explicar"" #DebateINE",,[],['https://video.twimg.com/ext_tw_video/1792402392857694208/pu/vid/avc1/886x516/ncFsdn-VqAsDXvSR.mp4?tag=12'],https://x.com/rojo_neon/status/1792402447841005663,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,13,338,1763,86805.0,Non disponible,['DebateINE'],22048,De la Calzada pa'llá. Fellow @LSEInequalities. SNI 1. Premio Nac de Periodismo. UdeG🔎 inequality+social policy+tax justice. @gatitosvsdesig @indesigorg. Poli🖤,27731,https://pbs.twimg.com/profile_images/1576476392446902273/_SFx1jDf_normal.jpg,5165,False,27,91,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," qué terrible que sheinbaum les diga ""delincuentes"" a todas las personas, la mayoría en pobreza, que están en la cárcel por prisión prentiva oficiosa, sin sentencia, y con el atropello de derechos humanos que implica. qué que hasta maynez se lo tenga que ""explicar""",,,2570,0.11655857408499251,0.02960624841600811,0,2458.5
1778565316517171565,People4AGrnMvmt,People For A Green Movement 🌻,"Hey, leftists: Democrats don’t want you. They NEVER wanted you. Don’t you get that now? It’s time to join us & vote for an alternative this November, because this ain’t it. #VoteGreen2024 President Biden has reached out to us, and there has been some dialogue between former Haley grassroots supporters/voters and the Biden campaign. A representative from the Haley grassroots side will be with us to review & discuss a policy list that has been prepared for potential",,[],[],https://x.com/People4AGrnMvmt/status/1778565316517171565,"{""data_posted"":null,""description"":""President Biden has reached out to us, and there has been some dialogue between former Haley grassroots supporters/voters and the Biden campaign. A representative from the Haley grassroots side will be with us to review &amp; discuss a policy list that has been prepared for potential"",""photos"":null,""post_id"":""1778542341990785206"",""profile_id"":""RauenChris"",""profile_name"":""Chris Rauen"",""url"":""https://x.com/RauenChris/status/1778542341990785206"",""videos"":null}",Non spécifié,63,68,216,6927.0,Non disponible,['VoteGreen2024'],2030,We're an activist & ex-Democrat led organization who went #BlueToGreen! Supporting #SteinWare2024 & Greens up & down the ballot. #VoteGreen2024 #JillNotKamala,20042,https://pbs.twimg.com/profile_images/1715092073815158784/WM80gWhv_normal.jpg,1014,False,3,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," hey, leftists: democrats don’t want you. they never wanted you. don’t you get that now? it’s time to join us & vote for an alternative this november, because this ain’t it. president biden has reached out to us, and there has been some dialogue between former haley grassroots supporters/voters and the biden campaign. a representative from the haley grassroots side will be with us to review & discuss a policy list that has been prepared for potential",,,420,0.206794682422452,0.06062355658198614,0,446.5
1787195210369286507,espressotea675,Chai,Keep moving forward!,,[],['https://video.twimg.com/amplify_video/1787176528926695424/vid/avc1/720x1280/LGLR5x3YkiF0iOxO.mp4?tag=14'],https://x.com/espressotea675/status/1787195210369286507,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,8,6,43,10478.0,Non disponible,[],1665,Here to learn!,5450,https://pbs.twimg.com/profile_images/1819579653176414210/pLhbridG_normal.jpg,1438,False,1,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", keep moving forward!,,,74,0.04441776710684274,0.007061742532684417,0,67.0
1790415267517939798,bemeol,Beatriz Merino,"No va a querer. No puede ni quiere quedarle mal a Narco, a los rusos, a Maduro, Díaz Canel y demás dictadores que están actuando detrás de el. Entrego al país al mismísimo diablo (metafóricamente hablando).",,[],[],https://x.com/bemeol/status/1790415267517939798,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""54000108"",""profile_name"":""JaimeCCS"",""url"":""https://x.com/JaimeCCS""}]",6,31,201,16467.0,Non disponible,[],597,"Terapeuta. Bailarina. Defensora de la mujer, los niños y los más vulnerables. Especialista en psicopatía narcisista y trauma religioso",21429,https://pbs.twimg.com/profile_images/1798467406785880064/g8KHatFi_normal.jpg,822,False,1,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," no va a querer. no puede ni quiere quedarle mal a narco, a los rusos, a maduro, díaz canel y demás dictadores que están actuando detrás de el. entrego al país al mismísimo diablo (metafóricamente hablando).",,,271,0.4531772575250836,0.016456157396162255,0,272.0
1137090466208288768,L8thanRansom,LR12,#ALLAMERICANBOWL @AABonNBC,,[],['https://video.twimg.com/ext_tw_video/1137090349443080192/pu/vid/1280x720/BLSN7STxugwXyBV4.mp4?tag=10'],https://x.com/L8thanRansom/status/1137090466208288768,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""67106398"",""profile_name"":""All-American Bowl"",""url"":""https://x.com/AABonNBC""}]",14,45,314,16458.0,Non disponible,['ALLAMERICANBOWL'],12027,DB @ The Ohio State University @OhioStateFB,2789,https://pbs.twimg.com/profile_images/1744438484465573889/WwJwFzrx_normal.jpg,301,False,2,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", ,,,421,0.03500166278683073,0.025578710735767667,0,425.0
1761115596417016285,AzerbaijaniCA,Azerbaijani Community of California,"A puzzle: Name of the country that invaded a neighboring country, carried out genocide against 1 million people, razed to the ground their villages & cities, planted 1.5 million landmines, erected monuments to Nazi generals, yet is now fully embraced by Western democracies?",,['https://pbs.twimg.com/media/GHC9Sy-W8AAymVH.jpg'],[],https://x.com/AzerbaijaniCA/status/1761115596417016285,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,151,30,197,24180.0,Non disponible,[],3125,"We are #American #Azerbaijanis calling the #GoldenState our home. Our community is 250,000 strong, living in various parts of CA from #SanDiego to #BayArea.",3095,https://pbs.twimg.com/profile_images/1250883846356086784/fNkwg9lr_normal.jpg,1422,False,24,7,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," a puzzle: name of the country that invaded a neighboring country, carried out genocide against 1 million people, razed to the ground their villages & cities, planted 1.5 million landmines, erected monuments to nazi generals, yet is now fully embraced by western democracies?",,,439,0.14043506078055024,0.018154749596790868,0,483.5
1744997043880243591,AzerbaijaniCA,Azerbaijani Community of California,"Meet Mourad Topalian - convicted terrorist, leader of Armenian JCAG terrorist organization (25 deadly terror attacks), former chairman of @ANCA_DC and board member of @ANCA_WR . Right after his federal indictment, ANCA gave this terrorist a Freedom Award in 2000!",,['https://pbs.twimg.com/media/GDd5j5cXYAAxs05.jpg'],[],https://x.com/AzerbaijaniCA/status/1744997043880243591,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""23387115"",""profile_name"":""ANCA"",""url"":""https://x.com/ANCA_DC""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""318782515"",""profile_name"":""ANCA Western Region"",""url"":""https://x.com/ANCA_WR""}]",17,27,107,3994.0,Non disponible,[],3125,"We are #American #Azerbaijanis calling the #GoldenState our home. Our community is 250,000 strong, living in various parts of CA from #SanDiego to #BayArea.",3095,https://pbs.twimg.com/profile_images/1250883846356086784/fNkwg9lr_normal.jpg,1422,False,1,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," meet mourad topalian - convicted terrorist, leader of armenian jcag terrorist organization (25 deadly terror attacks), former chairman of and board member of . right after his federal indictment, anca gave this terrorist a freedom award in 2000!",,,182,0.0582213691618682,0.04555694618272841,0,186.5
1762775846522179861,Gaza_Tales,Mohammed from Gaza 🇵🇸,"Burning tires this morning in Al-Najma Square, a major central market in #Rafah , in protest against the insane price hikes ! People here are suffering from another war, the war of survival, as prices of all goods and consumer products have inflated by 5 to 20 times This comes amidst a lack of job opportunities and income sources due to the war for the fifth consecutive month. This suffering intensifies as #Ramadan approaches in a few days! #CEASEFIRE_NOW",,['https://pbs.twimg.com/media/GHajQRyXAAA8qsG.jpg'],[],https://x.com/Gaza_Tales/status/1762775846522179861,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,3,92,111,2500.0,Non disponible,['Rafah'],4168,Palestinian Engineer from #Gaza • Activist Pro human rights • Father of two • I help needy families by giving them hope • Pray for a ceasefire #FreePalestine,638,https://pbs.twimg.com/profile_images/1747258436918894592/0D1OtjaL_normal.jpg,4559,False,1,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," burning tires this morning in al-najma square, a major central market in , in protest against the insane price hikes ! people here are suffering from another war, the war of survival, as prices of all goods and consumer products have inflated by 5 to 20 times this comes amidst a lack of job opportunities and income sources due to the war for the fifth consecutive month. this suffering intensifies as approaches in a few days!",,,302,0.07243943391700648,0.1207516993202719,0,299.5
1804883848292892847,MANOUCHKYA,Monica φ 🇨🇵🇵🇸🖤 ❤️ 💚,"Le journaliste Ismail al-Ghoul, basé dans le nord de Gaza, a partagé ce qui suit sur son compte X : ""Laisse-moi te dire, mon ami, que je ne connais plus le goût du sommeil. Les cadavres d'enfants, les dépouilles et les images de sang ne quittent presque jamais mes yeux.",,['https://pbs.twimg.com/media/GQw8S46WMAALzcD.jpg'],[],https://x.com/MANOUCHKYA/status/1804883848292892847,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,120,1159,1575,23133.0,Non disponible,[],10657,"NFP
Citoyenne du monde. 
Candidate Sénatoriales 2023 LFI
Psy Clinique de formation Animatrice GA FI Marmande",645440,https://pbs.twimg.com/profile_images/1545064239878004737/0jSkK35I_normal.jpg,8281,False,18,22,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," le journaliste ismail al-ghoul, basé dans le nord de gaza, a partagé ce qui suit sur son compte x : ""laisse-moi te dire, mon ami, que je ne connais plus le goût du sommeil. les cadavres d'enfants, les dépouilles et les images de sang ne quittent presque jamais mes yeux.",,,4053,0.38027772565209234,0.17519668021094492,0,4073.0
1735893473394393496,rabbitworship,미제진멸 Gazafunds.com,"Christian here. H*mas never killed Christians or burned churches. That's what Isra*l does since 1948. https:// reuters.com/world/orthodox -church-says-it-was-hit-by-israeli-air-strike-gaza-2023-10-20/ … also, your Security Minister says spitting on us is a ""Jewish custom""",,[],[],https://x.com/rabbitworship/status/1735893473394393496,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""66249135"",""profile_name"":""(((Coca Camhi))) 🦁🧡🎗"",""url"":""https://x.com/CocaCamhi""}]",1,21,251,4976.0,https://www.reuters.com/world/orthodox-church-says-it-was-hit-by-israeli-air-strike-gaza-2023-10-20/,[],2140,"Please help @GazaFunds support victims of #GazaGenocide

#FreePalestine & #westernsahara  
#KeepEyesOnSudan #BDS
son of Korea,  Christo-rabbitian",67651,https://pbs.twimg.com/profile_images/1822771422906744839/9KDzm0lO_normal.jpg,2803,False,3,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," christian here. h*mas never killed christians or burned churches. that's what isra*l does since 1948. reuters.com/world/orthodox -church-says-it-was-hit-by-israeli-air-strike-gaza-2023-10-20/ … also, your security minister says spitting on us is a ""jewish custom""",,,307,0.14339093881363849,0.06168374522804902,0,294.5
1736448198455984605,Fio_edwards,Fiona Edwards,Belfast marches for Palestine,,[],['https://video.twimg.com/ext_tw_video/1736392323523600384/pu/vid/avc1/480x864/gRV44G_-f_nLXr8t.mp4?tag=12'],https://x.com/Fio_edwards/status/1736448198455984605,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,190,821,1875,21588.0,Non disponible,[],27650,"Writer and political analyst. Co-host of the Global Majority For Peace podcast. Socialist, anti-racist, feminist, anti-imperialist. Co-founder @NoColdWar.",33058,https://pbs.twimg.com/profile_images/1705966733800976385/yLVL0mna_normal.jpg,4702,False,23,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", belfast marches for palestine,,,3732,0.13496799392427036,0.172865811292788,0,3802.0
1732682943749898363,Workers4Pal,Workers for a Free Palestine,"LANCASHIRE, ENGLAND Over 200 trade unionists have blockaded two entrances at the Samlesbury Aerodrome in Lancashire. The rear fuselage of every F-35 fighter jet - currently being used in the bombardment of Gaza - is made by BAE Systems at this site.",,[],['https://video.twimg.com/ext_tw_video/1732682561669734400/pu/vid/avc1/1280x720/PiyW2SRuGfigQiYi.mp4?tag=12'],https://x.com/Workers4Pal/status/1732682943749898363,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,46,358,716,30747.0,Non disponible,[],7147,We are a group of workers in Britain organising for a free Palestine.,247,https://pbs.twimg.com/profile_images/1721248734665744384/MiG7PWUk_normal.jpg,71,False,13,17,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," lancashire, england over 200 trade unionists have blockaded two entrances at the samlesbury aerodrome in lancashire. the rear fuselage of every f-35 fighter jet - currently being used in the bombardment of gaza - is made by bae systems at this site.",,,1508,0.21096810296586457,0.04904384024977234,0,1501.0
1760713972251078991,JulianneMcShane,Julianne McShane,I went to Oklahoma—which has a near-total abortion ban & one of the highest rates of intimate partner violence—to see how survivors were faring post-Dobbs. I found that the advocates tasked w/ helping them were also struggling. Deep dive for @MotherJones :,,[],[],https://x.com/JulianneMcShane/status/1760713972251078991,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""18510860"",""profile_name"":""Mother Jones"",""url"":""https://x.com/MotherJones""}]",13,391,647,77118.0,https://www.motherjones.com/politics/2024/02/domestic-violence-work-dobbs-roe/,[],4596,News & Engagement Writer @MotherJones | Formerly covering gender & inequity for @NBCNews @washingtonpost @nytimes @guardian & @nyu_journalism prof | she/her,42195,https://pbs.twimg.com/profile_images/1810462186491281408/kQsdEDFE_normal.jpg,3509,False,11,110,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", i went to oklahoma—which has a near-total abortion ban & one of the highest rates of intimate partner violence—to see how survivors were faring post-dobbs. i found that the advocates tasked w/ helping them were also struggling. deep dive for :,,,1563,0.3400043506634762,0.020267378985723363,0,1448.5
1720543540629979479,AvengingDrake78,Slowpoke guy 🍉,I love bands with names like this i think its awesome actually,,"['https://pbs.twimg.com/media/F-CZOvgXIAAezIi.jpg', 'https://pbs.twimg.com/media/F-CZOvjWUAAIk7D.jpg', 'https://pbs.twimg.com/media/F-CZOvhXQAAvQXn.jpg']",[],https://x.com/AvengingDrake78/status/1720543540629979479,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,6,16,150,17749.0,Non disponible,[],409,#1 Slowposter - Lebron is better than your favorite athlete - depressed Cincy sports fan - I like emo music :) - 22- he/him,16145,https://pbs.twimg.com/profile_images/1633839821063086080/4fsdIhp__normal.jpg,2186,False,2,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", i love bands with names like this i think its awesome actually,,,193,0.47073170731707314,0.010873239436619718,0,191.0
1717391503058735497,barathmech93,Barath Venugopal,Yaru Sammy Nee! Giving Huge numbers of interviews to degrade #Leo ! Writing like this ! If it's true & accepting it no problem but it's not true (some but not all) at the moment! Especially TN & Rest of India is ahead! Production House will announce it anyway!,,[],[],https://x.com/barathmech93/status/1717391503058735497,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""102268884"",""profile_name"":""Ramesh Bala"",""url"":""https://x.com/rameshlaus""}]",13,118,446,30474.0,Non disponible,['Leo'],1238,Procurement Specialist |  #Twitter Explorer about #Movies & #TVseries | #AlwaysAndForever | Fan of Theatres | One day we( @baraneemech )will build one.,8565,https://pbs.twimg.com/profile_images/1649714131937685504/Gs4Iy7Y9_normal.jpg,2754,False,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", yaru sammy nee! giving huge numbers of interviews to degrade ! writing like this ! if it's true & accepting it no problem but it's not true (some but not all) at the moment! especially tn & rest of india is ahead! production house will announce it anyway!,,,698,0.5633575464083939,0.02290401968826907,0,701.5
